,image,emotion
12182,Spencer_Abraham_0010.jpg,neutral
12183,Spencer_Abraham_0011.jpg,neutral
12184,Spencer_Abraham_0012.jpg,neutral
12185,Spencer_Abraham_0013.jpg,happiness
12186,Spencer_Abraham_0014.jpg,happiness
12187,Spencer_Abraham_0015.jpg,surprise
12188,Spencer_Abraham_0016.jpg,neutral
12189,Spencer_Abraham_0017.jpg,surprise
12190,Spike_Helmick_0001.jpg,happiness
12191,Spike_Jonze_0001.jpg,happiness
12192,Spike_Lee_0001.jpg,neutral
12193,Stacey_Dales-Schuman_0001.jpg,neutral
12194,Stacey_Jones_0001.jpg,neutral
12195,Stacey_Yamaguchi_0001.jpg,neutral
12196,Stacy_Dragila_0001.jpg,happiness
12197,Stacy_Dragila_0002.jpg,neutral
12198,Stacy_Nelson_0001.jpg,happiness
12199,Stan_Heath_0001.jpg,neutral
12200,Stan_Heath_0002.jpg,surprise
12201,Stan_Kasten_0001.jpg,neutral
12202,Stan_Kroenke_0001.jpg,neutral
12203,Stanislas_Wawrinka_0001.jpg,happiness
12204,Stanley_Ho_0001.jpg,neutral
12205,Stanley_McChrystal_0001.jpg,neutral
12206,Stanley_McChrystal_0002.jpg,happiness
12207,Stanley_McChrystal_0003.jpg,neutral
12208,Stanley_Nelson_0001.jpg,neutral
12209,Stanley_Tong_0001.jpg,happiness
12210,Stanley_Tong_0002.jpg,happiness
12211,Stefaan_Declerk_0001.jpg,neutral
12212,Stefan_Holm_0001.jpg,anger
12213,Stefan_Koubek_0001.jpg,neutral
12214,Stefan_Tafrov_0001.jpg,neutral
12215,Stefanie_De_Roux_0001.jpg,happiness
12216,Stefano_Accorsi_0001.jpg,happiness
12217,Stefano_Accorsi_0002.jpg,happiness
12218,Stefano_Basalini_0001.jpg,happiness
12219,Stefano_Gabbana_0001.jpg,happiness
12220,Steffeny_Holtz_0001.jpg,neutral
12221,Steffi_Graf_0001.jpg,surprise
12222,Steffi_Graf_0002.jpg,happiness
12223,Steffi_Graf_0003.jpg,happiness
12224,Steffi_Graf_0004.jpg,neutral
12225,Steffi_Graf_0005.jpg,happiness
12226,Stella_Keitel_0001.jpg,happiness
12227,Stella_McCartney_0001.jpg,neutral
12228,Stella_Tennant_0001.jpg,neutral
12229,Stellan_Skarsgard_0001.jpg,happiness
12230,Stellan_Skarsgard_0002.jpg,happiness
12231,Steny_Hoyer_0001.jpg,neutral
12232,Stepan_Demirchian_0001.jpg,happiness
12233,Stephan_Eberharter_0001.jpg,neutral
12234,Stephane_Delajoux_0001.jpg,neutral
12235,Stephane_Rochon_0001.jpg,happiness
12236,Stephane_Rousseau_0001.jpg,happiness
12237,Stephanie_Cohen_Aloro_0001.jpg,fear
12238,Stephanie_Moore_0001.jpg,happiness
12239,Stephanie_Zimbalist_0001.jpg,happiness
12240,Stephen_Ambrose_0001.jpg,neutral
12241,Stephen_Ambrose_0002.jpg,happiness
12242,Stephen_Arigbabu_0001.jpg,disgust
12243,Stephen_Cooper_0001.jpg,neutral
12244,Stephen_Covey_0001.jpg,happiness
12245,Stephen_Crampton_0001.jpg,neutral
12246,Stephen_Daldry_0001.jpg,happiness
12247,Stephen_Daldry_0002.jpg,happiness
12248,Stephen_Ebberharter_0001.jpg,happiness
12249,Stephen_Frears_0001.jpg,happiness
12250,Stephen_Friedman_0001.jpg,happiness
12251,Stephen_Friedman_0002.jpg,neutral
12252,Stephen_Funk_0001.jpg,neutral
12253,Stephen_Glassroth_0001.jpg,neutral
12254,Stephen_Joseph_0001.jpg,neutral
12255,Stephen_Keener_0001.jpg,surprise
12256,Stephen_Oake_0001.jpg,happiness
12257,Stephen_Push_0001.jpg,neutral
12258,Stephen_Silas_0001.jpg,neutral
12259,Stephen_Swindal_0001.jpg,neutral
12260,Stephen_Thompson_0001.jpg,neutral
12261,Stephen_Webster_0001.jpg,happiness
12262,Sterling_Hitchcock_0001.jpg,neutral
12263,Steve-O_0001.jpg,neutral
12264,Steve_Alford_0001.jpg,neutral
12265,Steve_Allan_0001.jpg,happiness
12266,Steve_Allee_0001.jpg,neutral
12267,Steve_Austin_0001.jpg,neutral
12268,Steve_Avery_0001.jpg,happiness
12269,Steve_Backley_0001.jpg,neutral
12270,Steve_Backley_0002.jpg,neutral
12271,Steve_Ballmer_0002.jpg,neutral
12272,Steve_Ballmer_0003.jpg,surprise
12273,Steve_Blake_0001.jpg,neutral
12274,Steve_Blankenship_0001.jpg,neutral
12275,Steve_Case_0001.jpg,happiness
12276,Steve_Coogan_0001.jpg,neutral
12277,Steve_Coterill_0001.jpg,happiness
12278,Steve_Cox_0001.jpg,happiness
12279,Steve_Fehr_0001.jpg,neutral
12280,Steve_Karsay_0001.jpg,happiness
12281,Steve_Kerr_0001.jpg,happiness
12282,Steve_Largent_0001.jpg,happiness
12283,Steve_Lavin_0001.jpg,happiness
12284,Steve_Lavin_0002.jpg,neutral
12285,Steve_Lavin_0003.jpg,neutral
12286,Steve_Lavin_0004.jpg,neutral
12287,Steve_Lavin_0005.jpg,neutral
12288,Steve_Lavin_0006.jpg,neutral
12289,Steve_Lenard_0001.jpg,neutral
12290,Steve_Mariucci_0001.jpg,neutral
12291,Steve_Mariucci_0002.jpg,happiness
12292,Steve_Mariucci_0003.jpg,happiness
12293,Steve_McManaman_0001.jpg,neutral
12294,Steve_Nash_0001.jpg,happiness
12295,Steve_Nash_0002.jpg,surprise
12296,Steve_Nash_0003.jpg,surprise
12297,Steve_Nash_0004.jpg,fear
12298,Steve_Nash_0005.jpg,neutral
12299,Steve_Nesbitt_0001.jpg,neutral
12300,Steve_Pagliuca_0001.jpg,happiness
12301,Steve_Park_0001.jpg,happiness
12302,Steve_Park_0002.jpg,neutral
12303,Steve_Patterson_0001.jpg,neutral
12304,Steve_Peace_0001.jpg,neutral
12305,Steve_Phillips_0001.jpg,neutral
12306,Steve_Redgrave_0001.jpg,surprise
12307,Steve_Rush_0001.jpg,happiness
12308,Steve_Shiver_0001.jpg,neutral
12309,Steve_Spurrier_0001.jpg,neutral
12310,Steve_Stirling_0001.jpg,happiness
12311,Steve_Valentine_0001.jpg,happiness
12312,Steve_Wariner_0001.jpg,neutral
12313,Steve_Waugh_0001.jpg,happiness
12314,Steve_Waugh_0002.jpg,neutral
12315,Steve_Zahn_0001.jpg,happiness
12316,Steven_Briggs_0001.jpg,neutral
12317,Steven_Craig_0001.jpg,neutral
12318,Steven_Curtis_Chapman_0001.jpg,surprise
12319,Steven_Feldman_0001.jpg,surprise
12320,Steven_Hatfill_0001.jpg,neutral
12321,Steven_Hatfill_0002.jpg,neutral
12322,Steven_Kinlock_0001.jpg,neutral
12323,Steven_Seagal_0001.jpg,neutral
12324,Steven_Seagal_0002.jpg,neutral
12325,Steven_Spielberg_0001.jpg,neutral
12326,Steven_Spielberg_0003.jpg,neutral
12327,Steven_Spielberg_0004.jpg,neutral
12328,Steven_Spielberg_0005.jpg,happiness
12329,Steven_Spielberg_0006.jpg,neutral
12330,Steven_Spielberg_0007.jpg,happiness
12331,Steven_Tyler_0001.jpg,happiness
12332,Steven_Van_Zandt_0001.jpg,happiness
12333,Stipe_Mesic_0001.jpg,neutral
12334,Stockard_Channing_0001.jpg,happiness
12335,Stockard_Channing_0002.jpg,neutral
12336,Stockard_Channing_0003.jpg,happiness
12337,Strom_Thurmond_0001.jpg,happiness
12338,Strom_Thurmond_0002.jpg,neutral
12339,Strom_Thurmond_0003.jpg,neutral
12340,Stuart_Knoll_0001.jpg,sadness
12341,Stuart_Townsend_0001.jpg,neutral
12342,Stuart_Whitman_0001.jpg,happiness
12343,Sue_Grafton_0001.jpg,happiness
12344,Sue_Guevara_0001.jpg,sadness
12345,Sue_Johnston_0001.jpg,neutral
12346,Sue_Slavec_0001.jpg,happiness
12347,Sue_Wicks_0001.jpg,neutral
12348,Sue_Wicks_0002.jpg,neutral
12349,Suh_Chung-won_0001.jpg,neutral
12350,Suk_Chung_Hong_0001.jpg,neutral
12351,Sultan_Qaboos_0001.jpg,neutral
12352,Sun_Myung_Moon_0001.jpg,neutral
12353,Sung_Hong_Choi_0001.jpg,neutral
12354,Supachai_Panitchpakdi_0001.jpg,neutral
12355,Surakait_Sathirathai_0001.jpg,happiness
12356,Surakait_Sathirathai_0002.jpg,neutral
12357,Sureyya_Ayhan_0001.jpg,happiness
12358,Surya_Bahadur_Thapa_0001.jpg,neutral
12359,Susan_Collins_0001.jpg,neutral
12360,Susan_Collins_0002.jpg,happiness
12361,Susan_Sarandon_0001.jpg,happiness
12362,Susan_Sarandon_0002.jpg,neutral
12363,Susan_Sarandon_0003.jpg,happiness
12364,Susan_Sarandon_0004.jpg,happiness
12365,Susan_Sarandon_0005.jpg,happiness
12366,Susan_Sarandon_0006.jpg,neutral
12367,Susan_Walvius_0001.jpg,neutral
12368,Susan_Whelan_0001.jpg,happiness
12369,Sushma_Swaraj_0001.jpg,neutral
12370,Susie_Castillo_0001.jpg,happiness
12371,Susie_Castillo_0002.jpg,happiness
12372,Susilo_Bambang_Yudhoyono_0001.jpg,neutral
12373,Susilo_Bambang_Yudhoyono_0002.jpg,neutral
12374,Susilo_Bambang_Yudhoyono_0003.jpg,neutral
12375,Susilo_Bambang_Yudhoyono_0004.jpg,neutral
12376,Suzanne_Fox_0001.jpg,neutral
12377,Suzanne_Gaudet_0001.jpg,surprise
12378,Suzanne_Gaudet_0002.jpg,surprise
12379,Suzanne_Haik_Terrell_0001.jpg,happiness
12380,Suzanne_Mubarak_0001.jpg,happiness
12381,Suzanne_Somers_0001.jpg,happiness
12382,Suzanne_Torrance_0001.jpg,happiness
12383,Suzie_McConnell_Serio_0001.jpg,happiness
12384,Sven_Goran_Eriksson_0001.jpg,happiness
12385,Sven_Ottke_0001.jpg,neutral
12386,Svend_Aage_Jensby_0001.jpg,neutral
12387,Svend_Robinson_0001.jpg,neutral
12388,Svetislav_Pesic_0001.jpg,surprise
12389,Svetlana_Belousova_0001.jpg,sadness
12390,Svetlana_Koroleva_0001.jpg,happiness
12391,Svetlana_Koroleva_0002.jpg,happiness
12392,Svetoslav_Todorov_0001.jpg,neutral
12393,Sybille_Schmid_0001.jpg,happiness
12394,Syed_Abdul_Rahman_Geelani_0001.jpg,happiness
12395,Syed_Ibrahim_0001.jpg,neutral
12396,Sylvester_Stallone_0001.jpg,neutral
12397,Sylvester_Stallone_0002.jpg,happiness
12398,Sylvester_Stallone_0003.jpg,neutral
12399,Sylvester_Stallone_0004.jpg,neutral
12400,Sylvester_Stallone_0005.jpg,happiness
12401,Sylvester_Stallone_0006.jpg,happiness
12402,Sylvester_Stallone_0007.jpg,happiness
12403,Sylvester_Stallone_0008.jpg,happiness
12404,Sylvester_Stallone_0009.jpg,happiness
12405,Sylvie_Guillem_0001.jpg,happiness
12406,Szu_Yu_Chen_0001.jpg,happiness
12407,TA_McLendon_0001.jpg,happiness
12408,TJ_Ford_0001.jpg,happiness
12409,T_Boone_Pickens_0001.jpg,happiness
12410,Tab_Baldwin_0001.jpg,happiness
12411,Tab_Turner_0001.jpg,happiness
12412,Tabare_Vazquez_0001.jpg,neutral
12413,Taha_Yassin_Ramadan_0001.jpg,happiness
12414,Taha_Yassin_Ramadan_0003.jpg,neutral
12415,Taha_Yassin_Ramadan_0004.jpg,neutral
12416,Taha_Yassin_Ramadan_0005.jpg,happiness
12417,Taha_Yassin_Ramadan_0006.jpg,neutral
12418,Taha_Yassin_Ramadan_0007.jpg,neutral
12419,Taha_Yassin_Ramadan_0008.jpg,neutral
12420,Taha_Yassin_Ramadan_0009.jpg,neutral
12421,Taha_Yassin_Ramadan_0010.jpg,neutral
12422,Taha_Yassin_Ramadan_0011.jpg,neutral
12423,Taha_Yassin_Ramadan_0012.jpg,happiness
12424,Taha_Yassin_Ramadan_0013.jpg,neutral
12425,Taha_Yassin_Ramadan_0014.jpg,neutral
12426,Taha_Yassin_Ramadan_0015.jpg,neutral
12427,Takahiro_Mori_0001.jpg,neutral
12428,Takaloo_0001.jpg,neutral
12429,Takashi_Sorimachi_0001.jpg,neutral
12430,Takashi_Sorimachi_0002.jpg,happiness
12431,Takashi_Yamamoto_0001.jpg,happiness
12432,Takenori_Kanzaki_0001.jpg,neutral
12433,Takeo_Fukui_0001.jpg,neutral
12434,Takeo_Hiranuma_0001.jpg,neutral
12435,Takeshi_Kitano_0001.jpg,happiness
12436,Taku_Yamasaki_0001.jpg,neutral
12437,Takuma_Sato_0001.jpg,happiness
12438,Talal_Keenaan_0001.jpg,neutral
12439,Tali_Imani_0001.jpg,anger
12440,Talisa_Bratt_0001.jpg,neutral
12441,Talisa_Soto_0001.jpg,happiness
12442,Tamara_Brooks_0001.jpg,happiness
12443,Tamara_Brooks_0002.jpg,neutral
12444,Tamara_Mowry_0001.jpg,happiness
12445,Tamara_Stokes_0001.jpg,neutral
12446,Tamika_Catchings_0001.jpg,happiness
12447,Tammy_Helm_0001.jpg,happiness
12448,Tammy_Lynn_Michaels_0001.jpg,happiness
12449,Tammy_Lynn_Michaels_0002.jpg,happiness
12450,Tang_Jiaxuan_0001.jpg,happiness
12451,Tang_Jiaxuan_0002.jpg,happiness
12452,Tang_Jiaxuan_0003.jpg,happiness
12453,Tang_Jiaxuan_0004.jpg,happiness
12454,Tang_Jiaxuan_0005.jpg,happiness
12455,Tang_Jiaxuan_0006.jpg,happiness
12456,Tang_Jiaxuan_0007.jpg,happiness
12457,Tang_Jiaxuan_0008.jpg,happiness
12458,Tang_Jiaxuan_0009.jpg,neutral
12459,Tang_Jiaxuan_0010.jpg,happiness
12460,Tang_Jiaxuan_0011.jpg,happiness
12461,Tangra_Riggle_0001.jpg,happiness
12462,Tanya_Holyk_0001.jpg,happiness
12463,Tanya_Lindenmuth_0001.jpg,neutral
12464,Taoufik_Mathlouthi_0001.jpg,neutral
12465,Tara_Dawn_Christensen_0001.jpg,happiness
12466,Tara_Reid_0001.jpg,happiness
12467,Tara_VanDerveer_0001.jpg,happiness
12468,Tariq_Aziz_0001.jpg,happiness
12469,Tariq_Aziz_0002.jpg,happiness
12470,Tariq_Aziz_0003.jpg,neutral
12471,Tariq_Aziz_0005.jpg,neutral
12472,Tariq_Aziz_0006.jpg,neutral
12473,Tassos_Papadopoulos_0001.jpg,neutral
12474,Tassos_Papadopoulos_0002.jpg,happiness
12475,Tassos_Papadopoulos_0003.jpg,neutral
12476,Tatiana_Gratcheva_0001.jpg,happiness
12477,Tatiana_Kennedy_Schlossberg_0001.jpg,happiness
12478,Tatiana_Panova_0001.jpg,sadness
12479,Tatiana_Paus_0001.jpg,happiness
12480,Tatiana_Shchegoleva_0001.jpg,neutral
12481,Tatjana_Gsell_0001.jpg,happiness
12482,Tatsuya_Fuji_0001.jpg,happiness
12483,Tatyana_Tomashova_0001.jpg,happiness
12484,Taufik_Hidayat_0001.jpg,surprise
12485,Taufik_Hidayat_0002.jpg,neutral
12486,Taufik_Hidayat_0003.jpg,neutral
12487,Taufik_Kiemas_0001.jpg,neutral
12488,Tavis_Smiley_0001.jpg,happiness
12489,Taylor_Twellman_0001.jpg,happiness
12490,Taylyn_Solomon_0001.jpg,neutral
12491,Tayshaun_Prince_0001.jpg,neutral
12492,Tayyeb_Abdel_Rahim_0001.jpg,neutral
12493,Ted_Christopher_0001.jpg,happiness
12494,Ted_Costa_0001.jpg,neutral
12495,Ted_Maher_0001.jpg,neutral
12496,Ted_Maher_0002.jpg,neutral
12497,Ted_Nolan_0001.jpg,neutral
12498,Ted_Turner_0001.jpg,neutral
12499,Ted_Washington_0001.jpg,neutral
12500,Ted_Williams_0001.jpg,happiness
12501,Teddy_Kollek_0001.jpg,happiness
12502,Terence_Newman_0001.jpg,happiness
12503,Teresa_Graves_0001.jpg,neutral
12504,Teresa_Heinz_Kerry_0001.jpg,neutral
12505,Teresa_Williams_0001.jpg,happiness
12506,Teresa_Worbis_0001.jpg,neutral
12507,Teri_Files_0001.jpg,happiness
12508,Teri_ORourke_0001.jpg,neutral
12509,Terje_Roed-Larsen_0001.jpg,neutral
12510,Terje_Roed-Larsen_0002.jpg,neutral
12511,Terrell_Suggs_0001.jpg,happiness
12512,Terrell_Suggs_0002.jpg,happiness
12513,Terrence_Kiel_0001.jpg,happiness
12514,Terrence_Trammell_0001.jpg,happiness
12515,Terri_Clark_0001.jpg,neutral
12516,Terry_Bradshaw_0001.jpg,neutral
12517,Terry_Gilliam_0001.jpg,neutral
12518,Terry_Hoeppner_0001.jpg,neutral
12519,Terry_Lynn_Barton_0001.jpg,neutral
12520,Terry_McAuliffe_0001.jpg,happiness
12521,Terry_McAuliffe_0002.jpg,surprise
12522,Terry_McAuliffe_0003.jpg,happiness
12523,Terry_Semel_0001.jpg,happiness
12524,Terry_Stotts_0001.jpg,neutral
12525,Terry_Stotts_0002.jpg,neutral
12526,Teruaki_Masumoto_0001.jpg,neutral
12527,Terunobu_Maeda_0001.jpg,neutral
12528,Tex_Ritter_0001.jpg,happiness
12529,Thabo_Mbeki_0001.jpg,happiness
12530,Thabo_Mbeki_0002.jpg,happiness
12531,Thabo_Mbeki_0003.jpg,neutral
12532,Thabo_Mbeki_0004.jpg,happiness
12533,Thabo_Mbeki_0005.jpg,happiness
12534,Thad_Matta_0001.jpg,surprise
12535,Thaksin_Shinawatra_0001.jpg,neutral
12536,Thaksin_Shinawatra_0002.jpg,happiness
12537,Thaksin_Shinawatra_0003.jpg,happiness
12538,Thaksin_Shinawatra_0004.jpg,neutral
12539,Thaksin_Shinawatra_0005.jpg,happiness
12540,Thaksin_Shinawatra_0006.jpg,happiness
12541,Thalia_0001.jpg,neutral
12542,Thanongsak_Tuvinan_0001.jpg,neutral
12543,Theo_Angelopoulos_0001.jpg,happiness
12544,Theo_Epstein_0001.jpg,neutral
12545,Theo_Epstein_0002.jpg,happiness
12546,Theodore_Tweed_Roosevelt_0001.jpg,happiness
12547,Theodore_Tweed_Roosevelt_0002.jpg,happiness
12548,Theodore_Tweed_Roosevelt_0003.jpg,happiness
12549,Theresa_Gattung_0001.jpg,neutral
12550,Theresa_May_0002.jpg,neutral
12551,Theresa_May_0003.jpg,neutral
12552,Thierry_Falise_0001.jpg,happiness
12553,Thierry_Falise_0003.jpg,neutral
12554,Thierry_Mariani_0001.jpg,neutral
12555,Thomas_Birmingham_0001.jpg,neutral
12556,Thomas_Bjorn_0001.jpg,happiness
12557,Thomas_Bjorn_0002.jpg,neutral
12558,Thomas_Cloyd_0001.jpg,neutral
12559,Thomas_Day_0001.jpg,neutral
12560,Thomas_Enqvist_0001.jpg,anger
12561,Thomas_Fargo_0001.jpg,neutral
12562,Thomas_Fargo_0002.jpg,neutral
12563,Thomas_Fargo_0003.jpg,neutral
12564,Thomas_Fargo_0004.jpg,neutral
12565,Thomas_Ferguson_0001.jpg,happiness
12566,Thomas_Franklin_0001.jpg,neutral
12567,Thomas_Gottschalk_0001.jpg,happiness
12568,Thomas_Haeggstroem_0001.jpg,neutral
12569,Thomas_Kelly_0001.jpg,neutral
12570,Thomas_Klestil_0001.jpg,happiness
12571,Thomas_Malchow_0001.jpg,happiness
12572,Thomas_Malchow_0002.jpg,happiness
12573,Thomas_Manger_0001.jpg,neutral
12574,Thomas_Mesereau_Jr_0001.jpg,neutral
12575,Thomas_OBrien_0001.jpg,neutral
12576,Thomas_OBrien_0002.jpg,neutral
12577,Thomas_OBrien_0003.jpg,happiness
12578,Thomas_OBrien_0004.jpg,neutral
12579,Thomas_OBrien_0005.jpg,neutral
12580,Thomas_OBrien_0006.jpg,neutral
12581,Thomas_OBrien_0007.jpg,neutral
12582,Thomas_OBrien_0008.jpg,sadness
12583,Thomas_OBrien_0009.jpg,neutral
12584,Thomas_Rupprath_0001.jpg,happiness
12585,Thomas_Rupprath_0002.jpg,happiness
12586,Thomas_Rupprath_0003.jpg,happiness
12587,Thomas_Scavone_0001.jpg,disgust
12588,Thomas_Stewart_0001.jpg,neutral
12589,Thomas_Ulrich_0001.jpg,happiness
12590,Thomas_Watjen_0001.jpg,neutral
12591,Thomas_Wilkens_0001.jpg,happiness
12592,Thomas_Wyman_0001.jpg,neutral
12593,Thomas_Wyman_0002.jpg,neutral
12594,Thor_Pedersen_0001.jpg,happiness
12595,Tia_Mowry_0001.jpg,happiness
12596,Tiago_Splitter_0001.jpg,neutral
12597,Tian_Liang_0001.jpg,neutral
12598,Tian_Zhuang_Zhuang_0001.jpg,happiness
12599,Tiffany_Limos_0001.jpg,happiness
12600,Tiger_Woods_0001.jpg,sadness
12601,Tiger_Woods_0002.jpg,happiness
12602,Tiger_Woods_0003.jpg,happiness
12603,Tiger_Woods_0004.jpg,neutral
12604,Tiger_Woods_0005.jpg,happiness
12605,Tiger_Woods_0006.jpg,happiness
12606,Tiger_Woods_0007.jpg,neutral
12607,Tiger_Woods_0008.jpg,neutral
12608,Tiger_Woods_0009.jpg,happiness
12609,Tiger_Woods_0010.jpg,happiness
12610,Tiger_Woods_0011.jpg,neutral
12611,Tiger_Woods_0012.jpg,neutral
12612,Tiger_Woods_0013.jpg,neutral
12613,Tiger_Woods_0014.jpg,neutral
12614,Tiger_Woods_0015.jpg,neutral
12615,Tiger_Woods_0016.jpg,neutral
12616,Tiger_Woods_0017.jpg,neutral
12617,Tiger_Woods_0018.jpg,neutral
12618,Tiger_Woods_0019.jpg,neutral
12619,Tiger_Woods_0020.jpg,happiness
12620,Tiger_Woods_0021.jpg,happiness
12621,Tiger_Woods_0022.jpg,neutral
12622,Tiger_Woods_0023.jpg,sadness
12623,Tim_Allen_0001.jpg,happiness
12624,Tim_Allen_0002.jpg,happiness
12625,Tim_Allen_0003.jpg,happiness
12626,Tim_Allen_0004.jpg,happiness
12627,Tim_Blake_Nelson_0001.jpg,happiness
12628,Tim_Chapman_0001.jpg,neutral
12629,Tim_Chapman_0002.jpg,neutral
12630,Tim_Conway_0001.jpg,happiness
12631,Tim_Conway_0002.jpg,happiness
12632,Tim_Conway_0003.jpg,surprise
12633,Tim_Curley_0001.jpg,neutral
12634,Tim_Curry_0001.jpg,happiness
12635,Tim_Curry_0002.jpg,happiness
12636,Tim_Duncan_0001.jpg,happiness
12637,Tim_Duncan_0002.jpg,happiness
12638,Tim_Duncan_0003.jpg,happiness
12639,Tim_Duncan_0004.jpg,happiness
12640,Tim_Floyd_0001.jpg,neutral
12641,Tim_Floyd_0002.jpg,neutral
12642,Tim_Henman_0001.jpg,anger
12643,Tim_Henman_0002.jpg,neutral
12644,Tim_Henman_0003.jpg,happiness
12645,Tim_Henman_0004.jpg,happiness
12646,Tim_Henman_0005.jpg,contempt
12647,Tim_Henman_0006.jpg,neutral
12648,Tim_Henman_0007.jpg,neutral
12649,Tim_Henman_0008.jpg,neutral
12650,Tim_Henman_0009.jpg,neutral
12651,Tim_Henman_0010.jpg,neutral
12652,Tim_Henman_0011.jpg,neutral
12653,Tim_Henman_0012.jpg,neutral
12654,Tim_Henman_0013.jpg,neutral
12655,Tim_Henman_0014.jpg,neutral
12656,Tim_Henman_0015.jpg,happiness
12657,Tim_Henman_0016.jpg,happiness
12658,Tim_Henman_0017.jpg,happiness
12659,Tim_Henman_0018.jpg,neutral
12660,Tim_Henman_0019.jpg,neutral
12661,Tim_Howard_0001.jpg,happiness
12662,Tim_Jones_0001.jpg,neutral
12663,Tim_Lobinger_0001.jpg,sadness
12664,Tim_Lopes_0001.jpg,neutral
12665,Tim_Matheson_0001.jpg,anger
12666,Tim_Pawlenty_0001.jpg,neutral
12667,Tim_Robbins_0001.jpg,neutral
12668,Tim_Robbins_0002.jpg,neutral
12669,Tim_Robbins_0003.jpg,neutral
12670,Tim_Robbins_0004.jpg,happiness
12671,Tim_Robbins_0005.jpg,happiness
12672,Tim_Salmon_0001.jpg,neutral
12673,Tim_Welsh_0001.jpg,neutral
12674,Timbul_Silaen_0001.jpg,neutral
12675,Timothy_Coughlin_0001.jpg,neutral
12676,Timothy_Goebel_0001.jpg,happiness
12677,Timothy_McVeigh_0001.jpg,neutral
12678,Timothy_Rigas_0001.jpg,neutral
12679,Timothy_Wirth_0001.jpg,happiness
12680,Tina_Andrews_0001.jpg,happiness
12681,Tina_Brown_0001.jpg,happiness
12682,Tina_Conner_0001.jpg,happiness
12683,Tina_Fey_0001.jpg,happiness
12684,Tina_Pisnik_0001.jpg,neutral
12685,Tina_Sinatra_0001.jpg,happiness
12686,Tino_Martinez_0001.jpg,happiness
12687,Tippi_Hedren_0001.jpg,happiness
12688,Tippi_Hedren_0002.jpg,happiness
12689,Tirunesh_Dibaba_0001.jpg,neutral
12690,Toby_Keith_0001.jpg,neutral
12691,Tocker_Pudwill_0001.jpg,neutral
12692,Todd_Haynes_0001.jpg,happiness
12693,Todd_Haynes_0002.jpg,happiness
12694,Todd_Haynes_0003.jpg,neutral
12695,Todd_Haynes_0004.jpg,neutral
12696,Todd_MacCulloch_0001.jpg,neutral
12697,Todd_Parrott_0001.jpg,neutral
12698,Todd_Petit_0001.jpg,neutral
12699,Todd_Reid_0001.jpg,neutral
12700,Todd_Robbins_0001.jpg,neutral
12701,Todd_Wike_0001.jpg,neutral
12702,Tom_Amstutz_0001.jpg,neutral
12703,Tom_Brady_0001.jpg,happiness
12704,Tom_Brennan_0001.jpg,anger
12705,Tom_Christerson_0001.jpg,neutral
12706,Tom_Coughlin_0001.jpg,neutral
12707,Tom_Coverdale_0001.jpg,anger
12708,Tom_Coverdale_0002.jpg,neutral
12709,Tom_Craddick_0001.jpg,neutral
12710,Tom_Craddick_0003.jpg,neutral
12711,Tom_Craddick_0004.jpg,happiness
12712,Tom_Crean_0001.jpg,neutral
12713,Tom_Crean_0002.jpg,surprise
12714,Tom_Crean_0003.jpg,surprise
12715,Tom_Crean_0004.jpg,happiness
12716,Tom_Crean_0005.jpg,happiness
12717,Tom_Cruise_0001.jpg,happiness
12718,Tom_Cruise_0002.jpg,happiness
12719,Tom_Cruise_0003.jpg,happiness
12720,Tom_Cruise_0004.jpg,neutral
12721,Tom_Cruise_0005.jpg,happiness
12722,Tom_Cruise_0006.jpg,happiness
12723,Tom_Cruise_0007.jpg,happiness
12724,Tom_Cruise_0008.jpg,happiness
12725,Tom_Cruise_0009.jpg,happiness
12726,Tom_Cruise_0010.jpg,happiness
12727,Tom_Curley_0001.jpg,neutral
12728,Tom_Daschle_0001.jpg,neutral
12729,Tom_Daschle_0002.jpg,neutral
12730,Tom_Daschle_0003.jpg,neutral
12731,Tom_Daschle_0004.jpg,neutral
12732,Tom_Daschle_0005.jpg,neutral
12733,Tom_Daschle_0006.jpg,neutral
12734,Tom_Daschle_0007.jpg,neutral
12735,Tom_Daschle_0008.jpg,neutral
12736,Tom_Daschle_0010.jpg,neutral
12737,Tom_Daschle_0011.jpg,neutral
12738,Tom_Daschle_0012.jpg,neutral
12739,Tom_Daschle_0013.jpg,neutral
12740,Tom_Daschle_0014.jpg,neutral
12741,Tom_Daschle_0015.jpg,anger
12742,Tom_Daschle_0016.jpg,neutral
12743,Tom_Daschle_0017.jpg,neutral
12744,Tom_Daschle_0018.jpg,neutral
12745,Tom_Daschle_0019.jpg,neutral
12746,Tom_Daschle_0020.jpg,neutral
12747,Tom_Daschle_0021.jpg,neutral
12748,Tom_Daschle_0022.jpg,neutral
12749,Tom_Daschle_0023.jpg,surprise
12750,Tom_Daschle_0024.jpg,neutral
12751,Tom_Daschle_0025.jpg,neutral
12752,Tom_DeLay_0001.jpg,surprise
12753,Tom_Foy_0001.jpg,neutral
12754,Tom_Glavine_0001.jpg,happiness
12755,Tom_Glavine_0002.jpg,happiness
12756,Tom_Hanks_0001.jpg,happiness
12757,Tom_Hanks_0002.jpg,happiness
12758,Tom_Hanks_0003.jpg,neutral
12759,Tom_Hanks_0004.jpg,happiness
12760,Tom_Hanks_0005.jpg,neutral
12761,Tom_Hanks_0006.jpg,happiness
